id,key,value,type 
3452829644,housenumber,757,addr
3452829644,postcode,40213,addr
3452829644,state,KY,addr
3452829644,street,Huntington Park Drive,addr
3452829645,city,Poplar Hills,addr
3452829645,housenumber,758,addr
3452829645,postcode,40213,addr
3452829645,state,KY,addr
3452829645,street,Huntington Park Drive,addr
3452829646,city,Poplar Hills,addr
3452829646,housenumber,759,addr
3452829646,postcode,40213,addr
3452829646,state,KY,addr
3452829646,street,Huntington Park Drive,addr
3452829647,city,Poplar Hills,addr
3452829647,housenumber,760,addr
3452829647,postcode,40213,addr
3452829647,state,KY,addr
3452829647,street,Huntington Park Drive,addr
3452872161,city,Louisville,addr
3452872161,housenumber,3300,addr
3452872161,postcode,40219,addr
3452872161,state,KY,addr
3452872161,street,Versaille Lane,addr
3452872163,city,Louisville,addr
3452872163,housenumber,3302,addr
3452872163,postcode,40219,addr
3452872163,state,KY,addr
3452872163,street,Versaille Lane,addr
3452872165,city,Louisville,addr
3452872165,housenumber,3304,addr
3452872165,postcode,40219,addr
3452872165,state,KY,addr
3452872165,street,Versaille Lane,addr
3452872167,city,Louisville,addr
3452872167,housenumber,3306,addr
3452872167,postcode,40219,addr
3452872167,state,KY,addr
3452872167,street,Versaille Lane,addr
3452872169,city,Louisville,addr
3452872169,housenumber,3308,addr
3452872169,postcode,40219,addr
3452872169,state,KY,addr
3452872169,street,Versaille Lane,addr
3452872171,city,Louisville,addr
3452872171,housenumber,3310,addr
3452872171,postcode,40219,addr
3452872171,state,KY,addr
3452872171,street,Versaille Lane,addr
3452872173,city,Louisville,addr
3452872173,housenumber,3311,addr
3452872173,postcode,40219,addr
3452872173,state,KY,addr
3452872173,street,Versaille Lane,addr
3452908183,city,Watterson Park,addr
3452908183,housenumber,1200,addr
3452908183,postcode,40213,addr
3452908183,state,KY,addr
3452908183,street,Gardiner Lane,addr
3452908188,city,Watterson Park,addr
3452908188,housenumber,1391,addr
3452908188,postcode,40213,addr
3452908188,state,KY,addr
3452908188,street,Gardiner Lane,addr
3452908189,city,Watterson Park,addr
3452908189,housenumber,1408,addr
3452908189,postcode,40213,addr
3452908189,state,KY,addr
3452908189,street,Bunton Road,addr
3452908190,city,Watterson Park,addr
3452908190,housenumber,1410,addr
3452908190,postcode,40213,addr
3452908190,state,KY,addr
3452908190,street,Bunton Road,addr
3452908191,city,Watterson Park,addr
3452908191,housenumber,1440,addr
3452908191,postcode,40213,addr
3452908191,state,KY,addr
3452908191,street,Gardiner Lane,addr
3452908192,city,Louisville,addr
3452908192,housenumber,1441,addr
3452908192,postcode,40213,addr
3452908192,state,KY,addr
3452908192,street,Gardiner Lane,addr
3452908293,city,Watterson Park,addr
3452908293,housenumber,1448,addr
3452908293,postcode,40213,addr
3452908293,state,KY,addr
3452908293,street,Gardiner Lane,addr
3452908293,unit,203,addr
3452908294,city,Watterson Park,addr
3452908294,housenumber,1448,addr
3452908294,postcode,40213,addr
3452908294,state,KY,addr
3452908294,street,Gardiner Lane,addr
3452908294,unit,103,addr
3452908295,city,Watterson Park,addr
3452908295,housenumber,1448,addr
3452908295,postcode,40213,addr
3452908295,state,KY,addr
3452908295,street,Gardiner Lane,addr
3452908295,unit,303,addr
3452908296,city,Watterson Park,addr
3452908296,housenumber,1448,addr
3452908296,postcode,40213,addr
3452908296,state,KY,addr
3452908296,street,Gardiner Lane,addr
3452908296,unit,403,addr
3452908297,city,Watterson Park,addr
3452908297,housenumber,1448,addr
3452908297,postcode,40213,addr
3452908297,state,KY,addr
3452908297,street,Gardiner Lane,addr
3452908297,unit,102,addr
3452908298,city,Watterson Park,addr
3452908298,housenumber,1448,addr
3452908298,postcode,40213,addr
3452908298,state,KY,addr
3452908298,street,Gardiner Lane,addr
3452908298,unit,202,addr
3452908299,city,Watterson Park,addr
3452908299,housenumber,1448,addr
3452908299,postcode,40213,addr
3452908299,state,KY,addr
3452908299,street,Gardiner Lane,addr
3452908299,unit,302,addr
3452908300,city,Watterson Park,addr
3452908300,housenumber,1448,addr
3452908300,postcode,40213,addr
3452908300,state,KY,addr
3452908300,street,Gardiner Lane,addr
3452908300,unit,402,addr
3452908301,city,Watterson Park,addr
3452908301,housenumber,1448,addr
3452908301,postcode,40213,addr
3452908301,state,KY,addr
3452908301,street,Gardiner Lane,addr
3452908301,unit,101,addr
3452908302,city,Watterson Park,addr
3452908302,housenumber,1448,addr
3452908302,postcode,40213,addr
3452908302,state,KY,addr
3452908302,street,Gardiner Lane,addr
3452908302,unit,201,addr
3452908303,city,Watterson Park,addr
3452908303,housenumber,1448,addr
3452908303,postcode,40213,addr
3452908303,state,KY,addr
3452908303,street,Gardiner Lane,addr
3452908303,unit,301,addr
3452908304,city,Watterson Park,addr
3452908304,housenumber,1448,addr
3452908304,postcode,40213,addr
3452908304,state,KY,addr
3452908304,street,Gardiner Lane,addr
3452908304,unit,401,addr
3452908305,city,Watterson Park,addr
3452908305,housenumber,1450,addr
3452908305,postcode,40213,addr
3452908305,state,KY,addr
3452908305,street,Gardiner Lane,addr
3452908305,unit,F,addr
3452908306,city,Watterson Park,addr
3452908306,housenumber,1450,addr
3452908306,postcode,40213,addr
3452908306,state,KY,addr
3452908306,street,Gardiner Lane,addr
3452908306,unit,E,addr
3452908307,city,Watterson Park,addr
3452908307,housenumber,1450,addr
3452908307,postcode,40213,addr
3452908307,state,KY,addr
3452908307,street,Gardiner Lane,addr
3452908307,unit,D,addr
3452908308,city,Watterson Park,addr
3452908308,housenumber,1450,addr
3452908308,postcode,40213,addr
3452908308,state,KY,addr
3452908308,street,Gardiner Lane,addr
3452908308,unit,C,addr
3452908309,city,Watterson Park,addr
3452908309,housenumber,1450,addr
3452908309,postcode,40213,addr
3452908309,state,KY,addr
3452908309,street,Gardiner Lane,addr
3452908309,unit,B,addr
3452908310,city,Watterson Park,addr
3452908310,housenumber,1450,addr
3452908310,postcode,40213,addr
3452908310,state,KY,addr
3452908310,street,Gardiner Lane,addr
3452908310,unit,A,addr
3452908311,city,Louisville,addr
3452908311,housenumber,1870,addr
3452908311,postcode,40213,addr
3452908311,state,KY,addr
3452908311,street,Allgeier Court,addr
3452908312,city,Louisville,addr
3452908312,housenumber,1875,addr
3452908312,postcode,40213,addr
3452908312,state,KY,addr
3452908312,street,Allgeier Court,addr
3452908313,city,Louisville,addr
3452908313,housenumber,1947,addr
3452908313,postcode,40213,addr
3452908313,state,KY,addr
3452908313,street,Colonel Sanders Lane,addr
3452908315,city,Watterson Park,addr
3452908315,housenumber,3321,addr
3452908315,postcode,40218,addr
3452908315,state,KY,addr
3452908315,street,Red Roof Inn Place,addr
3452908316,city,Watterson Park,addr
3452908316,housenumber,3323,addr
3452908316,postcode,40218,addr
3452908316,state,KY,addr
3452908316,street,Red Roof Inn Place,addr
3452908317,city,Watterson Park,addr
3452908317,housenumber,3325,addr
3452908317,postcode,40218,addr
3452908317,state,KY,addr
3452908317,street,Red Roof Inn Place,addr
3452908318,city,Watterson Park,addr
3452908318,housenumber,3327,addr
3452908318,postcode,40218,addr
3452908318,state,KY,addr
3452908318,street,Red Roof Inn Place,addr
3452908319,city,Watterson Park,addr
3452908319,housenumber,3329,addr
3452908319,postcode,40218,addr
3452908319,state,KY,addr
3452908319,street,Red Roof Inn Place,addr
3452908320,city,Watterson Park,addr
3452908320,housenumber,3331,addr
3452908320,postcode,40218,addr
3452908320,state,KY,addr
3452908320,street,Red Roof Inn Place,addr
3452908321,city,Watterson Park,addr
3452908321,housenumber,3412,addr
3452908321,postcode,40218,addr
3452908321,state,KY,addr
3452908321,street,Robards Court,addr
3452908322,city,Watterson Park,addr
3452908322,housenumber,3417,addr
3452908322,postcode,40218,addr
3452908322,state,KY,addr
3452908322,street,Robards Court,addr
3452908324,city,Watterson Park,addr
3452908324,housenumber,3424,addr
3452908324,postcode,40218,addr
3452908324,state,KY,addr
3452908324,street,Robards Court,addr
3452908325,city,Watterson Park,addr
3452908325,housenumber,3426,addr
3452908325,postcode,40218,addr
3452908325,state,KY,addr
3452908325,street,Robards Court,addr
3452908369,city,Watterson Park,addr
3452908369,housenumber,4000,addr
3452908369,postcode,40213,addr
3452908369,state,KY,addr
3452908369,street,Gardiner Point Drive,addr
3452908370,city,Watterson Park,addr
3452908370,housenumber,4008,addr
3452908370,postcode,40218,addr
3452908370,state,KY,addr
3452908370,street,Champions Trace Lane,addr
3452908371,city,Watterson Park,addr
3452908371,housenumber,4010,addr
3452908371,postcode,40218,addr
3452908371,state,KY,addr
3452908371,street,Champions Trace Lane,addr
3452908372,city,Watterson Park,addr
3452908372,housenumber,4100,addr
3452908372,postcode,40218,addr
3452908372,state,KY,addr
3452908372,street,Eastmoor Road,addr
3452908372,unit,103,addr
3452908373,city,Watterson Park,addr
3452908373,housenumber,4100,addr
3452908373,postcode,40218,addr
3452908373,state,KY,addr
3452908373,street,Eastmoor Road,addr
3452908373,unit,102,addr
3452908374,city,Watterson Park,addr
3452908374,housenumber,4100,addr
3452908374,postcode,40218,addr
3452908374,state,KY,addr
3452908374,street,Eastmoor Road,addr
3452908374,unit,101,addr
3452908375,city,Watterson Park,addr
3452908375,housenumber,4200,addr
3452908375,postcode,40218,addr
3452908375,state,KY,addr
3452908375,street,Bishop Lane,addr
3452908376,city,Watterson Park,addr
3452908376,housenumber,4208,addr
3452908376,postcode,40218,addr
3452908376,state,KY,addr
3452908376,street,Bishop Lane,addr
3452908377,city,Watterson Park,addr
3452908377,housenumber,4210,addr
3452908377,postcode,40218,addr
3452908377,state,KY,addr
3452908377,street,Bishop Lane,addr
3452908378,city,Watterson Park,addr
3452908378,housenumber,4210,addr
3452908378,postcode,40213,addr
3452908378,state,KY,addr
3452908378,street,Gardiner View Avenue,addr
3452908379,city,Watterson Park,addr
3452908379,housenumber,4212,addr
3452908379,postcode,40218,addr
3452908379,state,KY,addr
3452908379,street,Bishop Lane,addr
3452908380,city,Watterson Park,addr
3452908380,housenumber,4214,addr
3452908380,postcode,40218,addr
3452908380,state,KY,addr
3452908380,street,Bishop Lane,addr
3452908381,city,Watterson Park,addr
3452908381,housenumber,4216,addr
3452908381,postcode,40218,addr
3452908381,state,KY,addr
3452908381,street,Bishop Lane,addr
3452908382,city,Watterson Park,addr
3452908382,housenumber,4218,addr
3452908382,postcode,40218,addr
3452908382,state,KY,addr
3452908382,street,Bishop Lane,addr
3452908383,city,Watterson Park,addr
3452908383,housenumber,4220,addr
3452908383,postcode,40218,addr
3452908383,state,KY,addr
3452908383,street,Bishop Lane,addr
3452908384,city,Watterson Park,addr
3452908384,housenumber,4222,addr
3452908384,postcode,40218,addr
3452908384,state,KY,addr
3452908384,street,Bishop Lane,addr
3452908385,city,Watterson Park,addr
3452908385,housenumber,4240,addr
3452908385,postcode,40213,addr
3452908385,state,KY,addr
3452908385,street,Regina Avenue,addr
3452908387,city,Watterson Park,addr
3452908387,housenumber,4314,addr
3452908387,postcode,40218,addr
3452908387,state,KY,addr
3452908387,street,Bishop Lane,addr
3452908387,unit,215,addr
3452908388,city,Watterson Park,addr
3452908388,housenumber,4314,addr
3452908388,postcode,40218,addr
3452908388,state,KY,addr
3452908388,street,Bishop Lane,addr
3452908388,unit,214,addr
3452908389,city,Watterson Park,addr
3452908389,housenumber,4314,addr
3452908389,postcode,40218,addr
3452908389,state,KY,addr
3452908389,street,Bishop Lane,addr
3452908389,unit,114,addr
3452908390,city,Watterson Park,addr
3452908390,housenumber,4314,addr
3452908390,postcode,40218,addr
3452908390,state,KY,addr
3452908390,street,Bishop Lane,addr
3452908390,unit,507,addr
3452908391,city,Watterson Park,addr
3452908391,housenumber,4314,addr
3452908391,postcode,40218,addr
3452908391,state,KY,addr
3452908391,street,Bishop Lane,addr
3452908391,unit,315,addr
3452908392,city,Watterson Park,addr
3452908392,housenumber,4314,addr
3452908392,postcode,40218,addr
3452908392,state,KY,addr
3452908392,street,Bishop Lane,addr
3452908392,unit,608,addr
3452908393,city,Watterson Park,addr
3452908393,housenumber,4314,addr
3452908393,postcode,40218,addr
3452908393,state,KY,addr
3452908393,street,Bishop Lane,addr
3452908393,unit,113,addr
3452908394,city,Watterson Park,addr
3452908394,housenumber,4314,addr
3452908394,postcode,40218,addr
3452908394,state,KY,addr
3452908394,street,Bishop Lane,addr
3452908394,unit,515,addr
3452908395,city,Watterson Park,addr
3452908395,housenumber,4314,addr
3452908395,postcode,40218,addr
3452908395,state,KY,addr
3452908395,street,Bishop Lane,addr
3452908395,unit,213,addr
3452908396,city,Watterson Park,addr
3452908396,housenumber,4314,addr
3452908396,postcode,40218,addr
3452908396,state,KY,addr
3452908396,street,Bishop Lane,addr
3452908396,unit,415,addr
3452908397,city,Watterson Park,addr
3452908397,housenumber,4314,addr
3452908397,postcode,40218,addr
3452908397,state,KY,addr
3452908397,street,Bishop Lane,addr
3452908397,unit,314,addr
3452908398,city,Watterson Park,addr
3452908398,housenumber,4314,addr
3452908398,postcode,40218,addr
3452908398,state,KY,addr
3452908398,street,Bishop Lane,addr
3452908398,unit,506,addr
3452908399,city,Watterson Park,addr
3452908399,housenumber,4314,addr
3452908399,postcode,40218,addr
3452908399,state,KY,addr
3452908399,street,Bishop Lane,addr
3452908399,unit,615,addr
3452908400,city,Watterson Park,addr
3452908400,housenumber,4314,addr
3452908400,postcode,40218,addr
3452908400,state,KY,addr
3452908400,street,Bishop Lane,addr
3452908400,unit,112,addr
3452908401,city,Watterson Park,addr
3452908401,housenumber,4314,addr
3452908401,postcode,40218,addr
3452908401,state,KY,addr
3452908401,street,Bishop Lane,addr
3452908401,unit,514,addr
3452908402,city,Watterson Park,addr
3452908402,housenumber,4314,addr
3452908402,postcode,40218,addr
3452908402,state,KY,addr
3452908402,street,Bishop Lane,addr
3452908402,unit,607,addr
3452908403,city,Watterson Park,addr
3452908403,housenumber,4314,addr
3452908403,postcode,40218,addr
3452908403,state,KY,addr
3452908403,street,Bishop Lane,addr
3452908403,unit,414,addr
3452908404,city,Watterson Park,addr
3452908404,housenumber,4314,addr
3452908404,postcode,40218,addr
3452908404,state,KY,addr
3452908404,street,Bishop Lane,addr
3452908404,unit,212,addr
3452908405,city,Watterson Park,addr
3452908405,housenumber,4314,addr
3452908405,postcode,40218,addr
3452908405,state,KY,addr
3452908405,street,Bishop Lane,addr
3452908405,unit,313,addr
3452908406,city,Watterson Park,addr
3452908406,housenumber,4314,addr
3452908406,postcode,40218,addr
3452908406,state,KY,addr
3452908406,street,Bishop Lane,addr
3452908406,unit,614,addr
3452908407,city,Watterson Park,addr
3452908407,housenumber,4314,addr
3452908407,postcode,40218,addr
3452908407,state,KY,addr
3452908407,street,Bishop Lane,addr
3452908407,unit,505,addr
3452908408,city,Watterson Park,addr
3452908408,housenumber,4314,addr
3452908408,postcode,40218,addr
3452908408,state,KY,addr
3452908408,street,Bishop Lane,addr
3452908408,unit,111,addr
3452908409,city,Watterson Park,addr
3452908409,housenumber,4314,addr
3452908409,postcode,40218,addr
3452908409,state,KY,addr
3452908409,street,Bishop Lane,addr
3452908409,unit,513,addr
3452908410,city,Watterson Park,addr
3452908410,housenumber,4314,addr
3452908410,postcode,40218,addr
3452908410,state,KY,addr
3452908410,street,Bishop Lane,addr
3452908410,unit,606,addr
3452908411,city,Watterson Park,addr
3452908411,housenumber,4314,addr
3452908411,postcode,40218,addr
3452908411,state,KY,addr
3452908411,street,Bishop Lane,addr
3452908411,unit,413,addr
3452908412,city,Watterson Park,addr
3452908412,housenumber,4314,addr
3452908412,postcode,40218,addr
3452908412,state,KY,addr
3452908412,street,Bishop Lane,addr
3452908412,unit,211,addr
3452908413,city,Watterson Park,addr
3452908413,housenumber,4314,addr
3452908413,postcode,40218,addr
3452908413,state,KY,addr
3452908413,street,Bishop Lane,addr
3452908413,unit,613,addr
3452908414,city,Watterson Park,addr
3452908414,housenumber,4314,addr
3452908414,postcode,40218,addr
3452908414,state,KY,addr
3452908414,street,Bishop Lane,addr
3452908414,unit,312,addr
3452908415,city,Watterson Park,addr
3452908415,housenumber,4314,addr
3452908415,postcode,40218,addr
3452908415,state,KY,addr
3452908415,street,Bishop Lane,addr
3452908415,unit,110,addr
3452908416,city,Watterson Park,addr
3452908416,housenumber,4314,addr
3452908416,postcode,40218,addr
3452908416,state,KY,addr
3452908416,street,Bishop Lane,addr
3452908416,unit,512,addr
3452908417,city,Watterson Park,addr
3452908417,housenumber,4314,addr
3452908417,postcode,40218,addr
3452908417,state,KY,addr
3452908417,street,Bishop Lane,addr
3452908417,unit,504,addr
3452908418,city,Watterson Park,addr
3452908418,housenumber,4314,addr
3452908418,postcode,40218,addr
3452908418,state,KY,addr
3452908418,street,Bishop Lane,addr
3452908418,unit,605,addr
3452908419,city,Watterson Park,addr
3452908419,housenumber,4314,addr
3452908419,postcode,40218,addr
3452908419,state,KY,addr
3452908419,street,Bishop Lane,addr
3452908419,unit,412,addr
3452908420,city,Watterson Park,addr
3452908420,housenumber,4314,addr
3452908420,postcode,40218,addr
3452908420,state,KY,addr
3452908420,street,Bishop Lane,addr
3452908420,unit,210,addr
3452908421,city,Watterson Park,addr
3452908421,housenumber,4314,addr
3452908421,postcode,40218,addr
3452908421,state,KY,addr
3452908421,street,Bishop Lane,addr
3452908421,unit,311,addr
3452908422,city,Watterson Park,addr
3452908422,housenumber,4314,addr
3452908422,postcode,40218,addr
3452908422,state,KY,addr
3452908422,street,Bishop Lane,addr
3452908422,unit,612,addr
3452908423,city,Watterson Park,addr
3452908423,housenumber,4314,addr
3452908423,postcode,40218,addr
3452908423,state,KY,addr
3452908423,street,Bishop Lane,addr
3452908423,unit,109,addr
3452908424,city,Watterson Park,addr
3452908424,housenumber,4314,addr
3452908424,postcode,40218,addr
3452908424,state,KY,addr
3452908424,street,Bishop Lane,addr
3452908424,unit,604,addr
3452908425,city,Watterson Park,addr
3452908425,housenumber,4314,addr
3452908425,postcode,40218,addr
3452908425,state,KY,addr
3452908425,street,Bishop Lane,addr
3452908425,unit,411,addr
3452908426,city,Watterson Park,addr
3452908426,housenumber,4314,addr
3452908426,postcode,40218,addr
3452908426,state,KY,addr
3452908426,street,Bishop Lane,addr
3452908426,unit,511,addr
3452908427,city,Watterson Park,addr
3452908427,housenumber,4314,addr
3452908427,postcode,40218,addr
3452908427,state,KY,addr
3452908427,street,Bishop Lane,addr
3452908427,unit,503,addr
3452908428,city,Watterson Park,addr
3452908428,housenumber,4314,addr
3452908428,postcode,40218,addr
3452908428,state,KY,addr
3452908428,street,Bishop Lane,addr
3452908428,unit,310,addr
3452908429,city,Watterson Park,addr
3452908429,housenumber,4314,addr
3452908429,postcode,40218,addr
3452908429,state,KY,addr
3452908429,street,Bishop Lane,addr
3452908429,unit,209,addr
3452908430,city,Watterson Park,addr
3452908430,housenumber,4314,addr
3452908430,postcode,40218,addr
3452908430,state,KY,addr
3452908430,street,Bishop Lane,addr
3452908430,unit,611,addr
3452908431,city,Watterson Park,addr
3452908431,housenumber,4314,addr
3452908431,postcode,40218,addr
3452908431,state,KY,addr
3452908431,street,Bishop Lane,addr
3452908431,unit,108,addr
3452908432,city,Watterson Park,addr
3452908432,housenumber,4314,addr
3452908432,postcode,40218,addr
3452908432,state,KY,addr
3452908432,street,Bishop Lane,addr
3452908432,unit,603,addr
3452908433,city,Watterson Park,addr
3452908433,housenumber,4314,addr
3452908433,postcode,40218,addr
3452908433,state,KY,addr
3452908433,street,Bishop Lane,addr
3452908433,unit,410,addr
3452908434,city,Watterson Park,addr
3452908434,housenumber,4314,addr
3452908434,postcode,40218,addr
3452908434,state,KY,addr
3452908434,street,Bishop Lane,addr
3452908434,unit,502,addr
3452908435,city,Watterson Park,addr
3452908435,housenumber,4314,addr
3452908435,postcode,40218,addr
3452908435,state,KY,addr
3452908435,street,Bishop Lane,addr
3452908435,unit,510,addr
3452908436,city,Watterson Park,addr
3452908436,housenumber,4314,addr
3452908436,postcode,40218,addr
3452908436,state,KY,addr
3452908436,street,Bishop Lane,addr
3452908436,unit,610,addr
3452908437,city,Watterson Park,addr
3452908437,housenumber,4314,addr
3452908437,postcode,40218,addr
3452908437,state,KY,addr
3452908437,street,Bishop Lane,addr
3452908437,unit,309,addr
3452908438,city,Watterson Park,addr
3452908438,housenumber,4314,addr
3452908438,postcode,40218,addr
3452908438,state,KY,addr
3452908438,street,Bishop Lane,addr
3452908438,unit,208,addr
3452908439,city,Watterson Park,addr
3452908439,housenumber,4314,addr
3452908439,postcode,40218,addr
3452908439,state,KY,addr
3452908439,street,Bishop Lane,addr
3452908439,unit,107,addr
3452908440,city,Watterson Park,addr
3452908440,housenumber,4314,addr
3452908440,postcode,40218,addr
3452908440,state,KY,addr
3452908440,street,Bishop Lane,addr
3452908440,unit,602,addr
3452908441,city,Watterson Park,addr
3452908441,housenumber,4314,addr
3452908441,postcode,40218,addr
3452908441,state,KY,addr
3452908441,street,Bishop Lane,addr
3452908441,unit,409,addr
3452908442,city,Watterson Park,addr
3452908442,housenumber,4314,addr
3452908442,postcode,40218,addr
3452908442,state,KY,addr
3452908442,street,Bishop Lane,addr
3452908442,unit,509,addr
3452908443,city,Watterson Park,addr
3452908443,housenumber,4314,addr
3452908443,postcode,40218,addr
3452908443,state,KY,addr
3452908443,street,Bishop Lane,addr
3452908443,unit,308,addr
3452908444,city,Watterson Park,addr
3452908444,housenumber,4314,addr
3452908444,postcode,40218,addr
3452908444,state,KY,addr
3452908444,street,Bishop Lane,addr
3452908444,unit,501,addr
3452908445,city,Watterson Park,addr
3452908445,housenumber,4314,addr
3452908445,postcode,40218,addr
3452908445,state,KY,addr
3452908445,street,Bishop Lane,addr
3452908445,unit,609,addr
3452908446,city,Watterson Park,addr
3452908446,housenumber,4314,addr
3452908446,postcode,40218,addr
3452908446,state,KY,addr
3452908446,street,Bishop Lane,addr
3452908446,unit,207,addr
3452908447,city,Watterson Park,addr
3452908447,housenumber,4314,addr
3452908447,postcode,40218,addr
3452908447,state,KY,addr
3452908447,street,Bishop Lane,addr
3452908447,unit,106,addr
3452908448,city,Watterson Park,addr
3452908448,housenumber,4314,addr
3452908448,postcode,40218,addr
3452908448,state,KY,addr
3452908448,street,Bishop Lane,addr
3452908448,unit,601,addr
3452908449,city,Watterson Park,addr
3452908449,housenumber,4314,addr
3452908449,postcode,40218,addr
3452908449,state,KY,addr
3452908449,street,Bishop Lane,addr
3452908449,unit,408,addr
3452908450,city,Watterson Park,addr
3452908450,housenumber,4314,addr
3452908450,postcode,40218,addr
3452908450,state,KY,addr
3452908450,street,Bishop Lane,addr
3452908450,unit,307,addr
3452908451,city,Watterson Park,addr
3452908451,housenumber,4314,addr
3452908451,postcode,40218,addr
3452908451,state,KY,addr
3452908451,street,Bishop Lane,addr
3452908451,unit,508,addr
3452908452,city,Watterson Park,addr
3452908452,housenumber,4314,addr
3452908452,postcode,40218,addr
3452908452,state,KY,addr
3452908452,street,Bishop Lane,addr
3452908452,unit,206,addr
3452908453,city,Watterson Park,addr
3452908453,housenumber,4314,addr
3452908453,postcode,40218,addr
3452908453,state,KY,addr
3452908453,street,Bishop Lane,addr
3452908453,unit,407,addr
3452908454,city,Watterson Park,addr
3452908454,housenumber,4314,addr
3452908454,postcode,40218,addr
3452908454,state,KY,addr
3452908454,street,Bishop Lane,addr
3452908454,unit,105,addr
3452908455,city,Watterson Park,addr
3452908455,housenumber,4314,addr
3452908455,postcode,40218,addr
3452908455,state,KY,addr
3452908455,street,Bishop Lane,addr
3452908455,unit,306,addr
3452908456,city,Watterson Park,addr
3452908456,housenumber,4314,addr
3452908456,postcode,40218,addr
3452908456,state,KY,addr
3452908456,street,Bishop Lane,addr
3452908456,unit,205,addr
3452908457,city,Watterson Park,addr
3452908457,housenumber,4314,addr
3452908457,postcode,40218,addr
3452908457,state,KY,addr
3452908457,street,Bishop Lane,addr
3452908457,unit,406,addr
3452908458,city,Watterson Park,addr
3452908458,housenumber,4314,addr
3452908458,postcode,40218,addr
3452908458,state,KY,addr
3452908458,street,Bishop Lane,addr
3452908458,unit,104,addr
3452908459,city,Watterson Park,addr
3452908459,housenumber,4314,addr
3452908459,postcode,40218,addr
3452908459,state,KY,addr
3452908459,street,Bishop Lane,addr
3452908459,unit,305,addr
3452908460,city,Watterson Park,addr
3452908460,housenumber,4314,addr
3452908460,postcode,40218,addr
3452908460,state,KY,addr
3452908460,street,Bishop Lane,addr
3452908460,unit,204,addr
3452908461,city,Watterson Park,addr
3452908461,housenumber,4314,addr
3452908461,postcode,40218,addr
3452908461,state,KY,addr
3452908461,street,Bishop Lane,addr
3452908461,unit,405,addr
3452908462,city,Watterson Park,addr
3452908462,housenumber,4314,addr
3452908462,postcode,40218,addr
3452908462,state,KY,addr
3452908462,street,Bishop Lane,addr
3452908462,unit,103,addr
3452908463,city,Watterson Park,addr
3452908463,housenumber,4314,addr
3452908463,postcode,40218,addr
3452908463,state,KY,addr
3452908463,street,Bishop Lane,addr
3452908463,unit,304,addr
3452908464,city,Watterson Park,addr
3452908464,housenumber,4314,addr
3452908464,postcode,40218,addr
3452908464,state,KY,addr
3452908464,street,Bishop Lane,addr
3452908464,unit,404,addr
3452908465,city,Watterson Park,addr
3452908465,housenumber,4314,addr
3452908465,postcode,40218,addr
3452908465,state,KY,addr
3452908465,street,Bishop Lane,addr
3452908465,unit,203,addr
3452908466,city,Watterson Park,addr
3452908466,housenumber,4314,addr
3452908466,postcode,40218,addr
3452908466,state,KY,addr
3452908466,street,Bishop Lane,addr
3452908466,unit,303,addr
3452908467,city,Watterson Park,addr
3452908467,housenumber,4314,addr
3452908467,postcode,40218,addr
3452908467,state,KY,addr
3452908467,street,Bishop Lane,addr
3452908467,unit,102,addr
3452908468,city,Watterson Park,addr
3452908468,housenumber,4314,addr
3452908468,postcode,40218,addr
3452908468,state,KY,addr
3452908468,street,Bishop Lane,addr
3452908468,unit,403,addr
3452908469,city,Watterson Park,addr
3452908469,housenumber,4314,addr
3452908469,postcode,40218,addr
3452908469,state,KY,addr
3452908469,street,Bishop Lane,addr
3452908469,unit,202,addr
3452908470,city,Watterson Park,addr
3452908470,housenumber,4314,addr
3452908470,postcode,40218,addr
3452908470,state,KY,addr
3452908470,street,Bishop Lane,addr
3452908470,unit,302,addr
3452908471,city,Watterson Park,addr
3452908471,housenumber,4314,addr
3452908471,postcode,40218,addr
3452908471,state,KY,addr
3452908471,street,Bishop Lane,addr
3452908471,unit,101,addr
3452908472,city,Watterson Park,addr
3452908472,housenumber,4314,addr
3452908472,postcode,40218,addr
3452908472,state,KY,addr
3452908472,street,Bishop Lane,addr
3452908472,unit,402,addr
3452908473,city,Watterson Park,addr
3452908473,housenumber,4314,addr
3452908473,postcode,40218,addr
3452908473,state,KY,addr
3452908473,street,Bishop Lane,addr
3452908473,unit,201,addr
3452908474,city,Watterson Park,addr
3452908474,housenumber,4314,addr
3452908474,postcode,40218,addr
3452908474,state,KY,addr
3452908474,street,Bishop Lane,addr
3452908474,unit,301,addr
3452908475,city,Watterson Park,addr
3452908475,housenumber,4314,addr
3452908475,postcode,40218,addr
3452908475,state,KY,addr
3452908475,street,Bishop Lane,addr
3452908475,unit,401,addr
3452908476,city,Watterson Park,addr
3452908476,housenumber,4324,addr
3452908476,postcode,40218,addr
3452908476,state,KY,addr
3452908476,street,Bishop Lane,addr
3452908477,city,Watterson Park,addr
3452908477,housenumber,4325,addr
3452908477,postcode,40218,addr
3452908477,state,KY,addr
3452908477,street,Robards Lane,addr
3452908477,unit,102,addr
3452908478,city,Watterson Park,addr
3452908478,housenumber,4325,addr
3452908478,postcode,40218,addr
3452908478,state,KY,addr
3452908478,street,Robards Lane,addr
3452908478,unit,101,addr
3452908479,city,Watterson Park,addr
3452908479,housenumber,4326,addr
3452908479,postcode,40218,addr
3452908479,state,KY,addr
3452908479,street,Bishop Lane,addr
3452908481,city,Watterson Park,addr
3452908481,housenumber,4330,addr
